order_id,customer_id,order_date,product_id,category,quantity,price,discount
10262,765,6/24/2004,504,Home,49,100,5
10274,766,7/21/2004,501,Electronics,41,100,8
10284,767,8/21/2004,502,Clothing,45,100,10
10296,768,9/15/2004,501,Electronics,36,100,5
10307,769,10/14/2004,503,Books,39,100,7
10316,770,11/1/2004,504,Home,27,100,5
10327,771,11/10/2004,501,Electronics,25,100,8
10338,772,11/22/2004,502,Clothing,41,100,10
10351,773,12/3/2004,501,Electronics,39,99.52,5
10373,774,1/31/2005,503,Books,28,57.55,7
10386,775,3/1/2005,504,Home,25,54.57,5
10398,776,3/30/2005,501,Electronics,33,100,8
10400,777,4/1/2005,502,Clothing,34,100,10
10416,778,5/10/2005,501,Electronics,24,100,5
10100,779,1/6/2003,503,Books,30,100,7
10110,780,3/18/2003,504,Home,42,100,5
10124,781,5/21/2003,501,Electronics,21,100,8
10149,782,9/12/2003,502,Clothing,34,100,10
10162,783,10/18/2003,501,Electronics,29,100,5
10173,784,11/5/2003,503,Books,24,100,7
10182,785,11/12/2003,504,Home,44,100,5
10193,786,11/21/2003,501,Electronics,21,100,8
10204,787,12/2/2003,502,Clothing,33,100,10
10214,788,1/26/2004,501,Electronics,30,100,5
10227,789,3/2/2004,503,Books,26,100,7
10241,790,4/13/2004,504,Home,41,100,5
10280,791,8/17/2004,501,Electronics,26,100,8
10288,792,9/1/2004,502,Clothing,32,100,10
10302,793,10/6/2003,501,Electronics,43,100,5
10312,794,10/21/2004,503,Books,48,100,7
10331,795,11/17/2004,504,Home,44,74.04,5
10344,796,11/25/2004,501,Electronics,45,100,8
10367,797,1/12/2005,502,Clothing,37,100,10
10379,798,2/10/2005,501,Electronics,39,100,5
10407,799,4/22/2005,503,Books,76,100,7
10420,800,5/29/2005,504,Home,37,100,5
10108,801,3/3/2003,501,Electronics,38,82.39,8
10122,802,5/8/2003,502,Clothing,43,72.38,10
10135,803,7/2/2003,501,Electronics,48,79.31,5
10147,804,9/5/2003,503,Books,26,82.39,7
10160,805,10/11/2003,504,Home,38,88.55,5
10170,806,11/4/2003,501,Electronics,20,63.14,8
10181,807,11/12/2003,502,Clothing,22,73.92,10
10192,808,11/20/2003,501,Electronics,45,90.86,5
10203,809,12/2/2003,503,Books,45,85.47,7
10212,810,1/16/2004,504,Home,20,66.99,5
10225,811,2/22/2004,501,Electronics,47,64.68,8
10239,812,4/12/2004,502,Clothing,46,73.92,10
10253,813,6/1/2004,501,Electronics,23,83.93,5
10266,814,7/6/2004,503,Books,33,74.69,7
10278,815,8/6/2004,504,Home,29,90.86,5
10287,816,8/30/2004,501,Electronics,44,82.39,8
10300,817,10/4/2003,502,Clothing,41,92.4,10
10310,818,10/16/2004,501,Electronics,20,91.63,5
10321,819,11/4/2004,503,Books,37,78.54,7
10329,820,11/15/2004,504,Home,29,100,5
10342,821,11/24/2004,501,Electronics,55,65.45,8
10363,822,1/6/2005,502,Clothing,22,100,10
10377,823,2/9/2005,501,Electronics,31,67.76,5
10389,824,3/3/2005,503,Books,49,79.22,7
10405,825,4/14/2005,504,Home,61,73.92,5
10419,826,5/17/2005,501,Electronics,39,83.93,8
10109,827,3/10/2003,502,Clothing,38,100,10
10122,828,5/8/2003,501,Electronics,31,100,5
10136,829,7/4/2003,503,Books,36,100,7
10148,830,9/11/2003,504,Home,25,100,5
10161,831,10/17/2003,501,Electronics,48,100,8
10171,832,11/5/2003,502,Clothing,35,100,10
10181,833,11/12/2003,501,Electronics,21,100,5
10192,834,11/20/2003,503,Books,47,100,7
10204,835,12/2/2003,504,Home,38,100,5
10212,836,1/16/2004,501,Electronics,41,100,8
10226,837,2/26/2004,502,Clothing,24,100,10
10240,838,4/13/2004,501,Electronics,37,100,5
10253,839,6/1/2004,503,Books,33,100,7
10266,840,7/6/2004,504,Home,49,100,5
10278,841,8/6/2004,501,Electronics,29,100,8
10287,842,8/30/2004,502,Clothing,24,100,10
10301,843,10/5/2003,501,Electronics,47,100,5
10310,844,10/16/2004,503,Books,24,100,7
10321,845,11/4/2004,504,Home,25,100,5
10331,846,11/17/2004,501,Electronics,30,32.47,8
10342,847,11/24/2004,502,Clothing,22,100,10
10356,848,12/9/2004,501,Electronics,27,64.69,5
10366,849,1/10/2005,503,Books,34,100,7
10377,850,2/9/2005,504,Home,36,100,5
10390,851,3/4/2005,501,Electronics,34,43.05,8
10406,852,4/15/2005,502,Clothing,48,100,10
10419,853,5/17/2005,501,Electronics,34,100,5
10104,854,1/31/2003,503,Books,24,100,7
10115,855,4/4/2003,504,Home,46,100,5
10127,856,6/3/2003,501,Electronics,45,100,8
10141,857,8/1/2003,502,Clothing,39,100,10
10151,858,9/21/2003,501,Electronics,43,100,5
10165,859,10/22/2003,503,Books,29,100,7
10176,860,11/6/2003,504,Home,20,100,5
10184,861,11/14/2003,501,Electronics,46,100,8
10195,862,11/25/2003,502,Clothing,27,100,10
10207,863,12/9/2003,501,Electronics,44,100,5
10219,864,2/10/2004,503,Books,43,100,7
10230,865,3/15/2004,504,Home,49,100,5
10246,866,5/5/2004,501,Electronics,40,100,8
10259,867,6/15/2004,502,Clothing,30,100,10
10271,868,7/20/2004,501,Electronics,50,100,5
10282,869,8/20/2004,503,Books,23,100,7
10292,870,9/8/2004,504,Home,26,100,5
10305,871,10/13/2004,501,Electronics,27,100,8
10314,872,10/22/2004,502,Clothing,42,100,10
10324,873,11/5/2004,501,Electronics,47,100,5
10336,874,11/20/2004,503,Books,49,100,7
10349,875,12/1/2004,504,Home,38,100,5
10358,876,12/10/2004,501,Electronics,20,100,8
10371,877,1/23/2005,502,Clothing,25,100,10
10382,878,2/17/2005,501,Electronics,25,88,5
10412,879,5/3/2005,503,Books,41,100,7
10425,880,5/31/2005,504,Home,28,100,5
10100,881,1/6/2003,501,Electronics,50,67.8,8
10110,882,3/18/2003,502,Clothing,32,50.25,10
10124,883,5/21/2003,501,Electronics,42,53.88,5
10149,884,9/12/2003,503,Books,24,62.36,7
10162,885,10/18/2003,504,Home,27,69.62,5
10173,886,11/5/2003,501,Electronics,26,57.51,8
10182,887,11/12/2003,502,Clothing,38,61.15,10
10193,888,11/21/2003,501,Electronics,42,59.33,5
10204,889,12/2/2003,503,Books,23,71.44,7
10214,890,1/26/2004,504,Home,21,62.96,5
10227,891,3/2/2004,501,Electronics,28,50.85,8
10241,892,4/13/2004,502,Clothing,33,72.65,10
10280,893,8/17/2004,501,Electronics,25,62.96,5
10288,894,9/1/2004,503,Books,28,61.75,7
10303,895,10/6/2004,504,Home,46,49.04,5
10312,896,10/21/2004,501,Electronics,30,61.15,8
10332,897,11/17/2004,502,Clothing,38,84.25,10
10344,898,11/25/2004,501,Electronics,40,56.91,5
10367,899,1/12/2005,503,Books,45,100,7
10379,900,2/10/2005,504,Home,27,49.3,5
10407,901,4/22/2005,501,Electronics,42,72.65,8
10420,902,5/29/2005,502,Clothing,36,63.57,10
10104,903,1/31/2003,501,Electronics,29,100,5
10114,904,4/1/2003,503,Books,39,100,7
10127,905,6/3/2003,504,Home,45,100,5
10141,906,8/1/2003,501,Electronics,47,100,8
10151,907,9/21/2003,502,Clothing,49,100,10
10165,908,10/22/2003,501,Electronics,46,100,5
10175,909,11/6/2003,503,Books,48,100,7
10184,910,11/14/2003,504,Home,46,100,5
10195,911,11/25/2003,501,Electronics,35,100,8
10207,912,12/9/2003,502,Clothing,43,100,10
10229,913,3/11/2004,501,Electronics,26,100,5
10246,914,5/5/2004,503,Books,22,98.18,7
10259,915,6/15/2004,504,Home,34,99.41,5
10271,916,7/20/2004,501,Electronics,50,100,8
10281,917,8/19/2004,502,Clothing,48,100,10
10292,918,9/8/2004,501,Electronics,41,100,5
10305,919,10/13/2004,503,Books,36,100,7
10313,920,10/22/2004,504,Home,29,100,5
10324,921,11/5/2004,501,Electronics,33,37.48,8
10334,922,11/19/2004,502,Clothing,46,100,10
10349,923,12/1/2004,501,Electronics,38,100,5
10358,924,12/10/2004,503,Books,20,36.42,7
10370,925,1/20/2005,504,Home,22,100,5
10383,926,2/22/2005,501,Electronics,27,100,8
10412,927,5/3/2005,502,Clothing,56,98.18,10
10425,928,5/31/2005,501,Electronics,38,99.41,5
10101,929,1/9/2003,503,Books,25,100,7
10110,930,3/18/2003,504,Home,33,100,5
10124,931,5/21/2003,501,Electronics,42,100,8
10149,932,9/12/2003,502,Clothing,33,100,10
10162,933,10/18/2003,501,Electronics,38,100,5
10173,934,11/5/2003,503,Books,31,100,7
10182,935,11/12/2003,504,Home,20,100,5
10193,936,11/21/2003,501,Electronics,44,100,8
10204,937,12/2/2003,502,Clothing,26,100,10
10214,938,1/26/2004,501,Electronics,27,100,5
10227,939,3/2/2004,503,Books,46,100,7
10243,940,4/26/2004,504,Home,47,100,5
10280,941,8/17/2004,501,Electronics,37,100,8
10288,942,9/1/2004,502,Clothing,31,100,10
10304,943,10/11/2004,501,Electronics,24,100,5
10312,944,10/21/2004,503,Books,31,100,7
10322,945,11/4/2004,504,Home,50,100,5
10332,946,11/17/2004,501,Electronics,35,64.69,8
10344,947,11/25/2004,502,Clothing,30,100,10
10356,948,12/9/2004,501,Electronics,29,100,5
10367,949,1/12/2005,503,Books,27,100,7
10380,950,2/16/2005,504,Home,40,100,5
10390,951,3/4/2005,501,Electronics,31,98.99,8
10409,952,4/23/2005,502,Clothing,6,100,10
10420,953,5/29/2005,501,Electronics,45,100,5
10103,954,1/29/2003,503,Books,22,54.09,7
10114,955,4/1/2003,504,Home,45,68.67,5
10126,956,5/28/2003,501,Electronics,43,65.02,8
10140,957,7/24/2003,502,Clothing,46,61.99,10
10151,958,9/21/2003,501,Electronics,39,69.28,5
10165,959,10/22/2003,503,Books,31,71.1,7
10175,960,11/6/2003,504,Home,41,69.28,5
10184,961,11/14/2003,501,Electronics,44,60.16,8
10194,962,11/25/2003,502,Clothing,45,70.49,10
10207,963,12/9/2003,501,Electronics,37,69.89,5
10217,964,2/4/2004,503,Books,35,61.38,7
10229,965,3/11/2004,504,Home,28,59.55,5
10246,966,5/5/2004,501,Electronics,30,61.99,8
10259,967,6/15/2004,502,Clothing,30,49.22,10
10271,968,7/20/2004,501,Electronics,25,69.28,5
10281,969,8/19/2004,503,Books,29,57.73,7
10291,970,9/8/2004,504,Home,26,57.73,5
10305,971,10/13/2004,501,Electronics,41,53.48,8
10313,972,10/22/2004,502,Clothing,34,52.87,10
10322,973,11/4/2004,501,Electronics,35,61.21,5
10334,974,11/19/2004,503,Books,34,61.38,7
10347,975,11/29/2004,504,Home,50,100,5
10357,976,12/10/2004,501,Electronics,41,61.99,8
10370,977,1/20/2005,502,Clothing,22,96.86,10
10381,978,2/17/2005,501,Electronics,35,48.62,5
10391,979,3/9/2005,503,Books,44,38.5,7
10412,980,5/3/2005,504,Home,47,61.99,5
10425,981,5/31/2005,501,Electronics,19,49.22,8
10106,982,2/17/2003,502,Clothing,34,90.39,10
10120,983,4/29/2003,501,Electronics,29,71.81,5
10133,984,6/27/2003,503,Books,49,69.27,7
10145,985,8/25/2003,504,Home,30,85.32,5
10168,986,10/28/2003,501,Electronics,21,70.96,8
10210,987,1/12/2004,502,Clothing,50,76.88,10
10223,988,2/20/2004,501,Electronics,47,100,5
10235,989,4/2/2004,503,Books,24,76.03,7
10250,990,5/11/2004,504,Home,27,98.84,5
10263,991,6/28/2004,501,Electronics,33,86.17,8
10275,992,7/23/2004,502,Clothing,35,90.39,10
10284,993,8/21/2004,501,Electronics,31,71.81,5
10297,994,9/16/2004,503,Books,25,82.79,7
10308,995,10/15/2004,504,Home,27,82.79,5
10318,996,11/2/2004,501,Electronics,31,100,8
10327,997,11/10/2004,502,Clothing,45,100,10
10339,998,11/23/2004,501,Electronics,27,100,5
10353,999,12/4/2004,503,Books,27,100,7
10374,1000,2/2/2005,504,Home,42,69.27,5
10386,1001,3/1/2005,501,Electronics,21,74.77,8
10398,1002,3/30/2005,502,Clothing,34,76.88,10
10401,1003,4/3/2005,501,Electronics,42,76.03,5
10416,1004,5/10/2005,503,Books,15,98.84,7
10107,1005,2/24/2003,504,Home,29,70.87,5
10120,1006,4/29/2003,501,Electronics,46,58.15,8
10134,1007,7/1/2003,502,Clothing,30,61.78,10
10145,1008,8/25/2003,501,Electronics,30,49.67,5
10159,1009,10/10/2003,503,Books,42,51.48,7
10168,1010,10/28/2003,504,Home,46,61.18,5
10180,1011,11/11/2003,501,Electronics,25,64.2,8
10188,1012,11/18/2003,502,Clothing,32,65.42,10
10201,1013,12/1/2003,501,Electronics,30,64.81,5
10210,1014,1/12/2004,503,Books,40,49.67,7
10223,1015,2/20/2004,504,Home,28,60.57,5
10236,1016,4/3/2004,501,Electronics,23,55.72,8
10251,1017,5/18/2004,502,Clothing,29,61.18,10
10263,1018,6/28/2004,501,Electronics,34,58.75,5
10275,1019,7/23/2004,503,Books,37,63.6,7
10285,1020,8/27/2004,504,Home,20,49.06,5
10298,1021,9/27/2004,501,Electronics,32,48.46,8
10308,1022,10/15/2004,502,Clothing,34,52.09,10
10318,1023,11/2/2004,501,Electronics,42,52.7,5
10329,1024,11/15/2004,503,Books,38,100,7
10339,1025,11/23/2004,504,Home,30,62.16,5
10362,1026,1/5/2005,501,Electronics,23,49.67,8
10374,1027,2/2/2005,502,Clothing,22,53.3,10
10389,1028,3/3/2005,501,Electronics,39,100,5
10402,1029,4/7/2005,503,Books,55,55.72,7
10417,1030,5/13/2005,504,Home,36,61.18,5
10101,1031,1/9/2003,501,Electronics,26,100,8
10110,1032,3/18/2003,502,Clothing,31,100,10
10125,1033,5/21/2003,501,Electronics,34,100,5
10139,1034,7/16/2003,503,Books,41,100,7
10149,1035,9/12/2003,504,Home,23,100,5
10162,1036,10/18/2003,501,Electronics,48,100,8
10173,1037,11/5/2003,502,Clothing,22,100,10
10182,1038,11/12/2003,501,Electronics,21,100,5
10193,1039,11/21/2003,503,Books,22,100,7
10205,1040,12/3/2003,504,Home,40,100,5
10214,1041,1/26/2004,501,Electronics,50,100,8
10227,1042,3/2/2004,502,Clothing,29,100,10
10244,1043,4/29/2004,501,Electronics,43,100,5
10255,1044,6/4/2004,503,Books,24,100,7
10280,1045,8/17/2004,504,Home,22,100,5
10289,1046,9/3/2004,501,Electronics,43,100,8
10304,1047,10/11/2004,502,Clothing,20,100,10
10312,1048,10/21/2004,501,Electronics,25,100,5
10322,1049,11/4/2004,503,Books,36,100,7
10332,1050,11/17/2004,504,Home,24,52.67,5
10347,1051,11/29/2004,501,Electronics,21,100,8
10356,1052,12/9/2004,502,Clothing,30,100,10
10367,1053,1/12/2005,501,Electronics,32,94.79,5
10380,1054,2/16/2005,503,Books,21,47.18,7
10390,1055,3/4/2005,504,Home,26,78.11,5
10421,1056,5/29/2005,501,Electronics,35,100,8
10109,1057,3/10/2003,502,Clothing,26,100,10
10123,1058,5/20/2003,501,Electronics,46,100,5
10137,1059,7/10/2003,503,Books,37,100,7
10148,1060,9/11/2003,504,Home,27,100,5
10161,1061,10/17/2003,501,Electronics,23,100,8
10172,1062,11/5/2003,502,Clothing,39,100,10
10181,1063,11/12/2003,501,Electronics,27,100,5
10192,1064,11/20/2003,503,Books,38,100,7
10204,1065,12/2/2003,504,Home,27,100,5
10212,1066,1/16/2004,501,Electronics,40,100,8
10226,1067,2/26/2004,502,Clothing,24,100,10
10241,1068,4/13/2004,501,Electronics,44,100,5
10253,1069,6/1/2004,503,Books,37,100,7
10266,1070,7/6/2004,504,Home,20,100,5
10278,1071,8/6/2004,501,Electronics,39,100,8
10287,1072,8/30/2004,502,Clothing,44,100,10
10301,1073,10/5/2003,501,Electronics,22,100,5
10311,1074,10/16/2004,503,Books,43,100,7
10321,1075,11/4/2004,504,Home,27,100,5
10331,1076,11/17/2004,501,Electronics,26,64.9,8
10343,1077,11/24/2004,502,Clothing,25,52.32,10
10366,1078,1/10/2005,501,Electronics,49,100,5
10379,1079,2/10/2005,503,Books,29,100,7
10407,1080,4/22/2005,504,Home,41,100,5
10419,1081,5/17/2005,501,Electronics,55,100,8
10103,1082,1/29/2003,502,Clothing,27,83.07,10
10112,1083,3/24/2003,501,Electronics,23,100,5
10126,1084,5/28/2003,503,Books,31,90.17,7
10139,1085,7/16/2003,504,Home,46,100,5
10150,1086,9/19/2003,501,Electronics,47,91.18,8
10163,1087,10/20/2003,502,Clothing,31,100,10
10174,1088,11/6/2003,501,Electronics,46,100,5
10183,1089,11/13/2003,503,Books,37,89.15,7
10193,1090,11/21/2003,504,Home,28,93.21,5
10206,1091,12/5/2003,501,Electronics,37,90.17,8
10215,1092,1/29/2004,502,Clothing,49,100,10
10228,1093,3/10/2004,501,Electronics,24,100,5
10244,1094,4/29/2004,503,Books,30,100,7
10257,1095,6/14/2004,504,Home,50,88.14,5
10270,1096,7/19/2004,501,Electronics,31,96.24,8
10280,1097,8/17/2004,502,Clothing,46,100,10
10291,1098,9/8/2004,501,Electronics,47,100,5
10304,1099,10/11/2004,503,Books,46,100,7
10312,1100,10/21/2004,504,Home,37,100,5
10322,1101,11/4/2004,501,Electronics,33,100,8
10333,1102,11/18/2004,502,Clothing,31,90.17,10
10347,1103,11/29/2004,501,Electronics,48,100,5
10357,1104,12/10/2004,503,Books,41,87.13,7
10369,1105,1/20/2005,504,Home,42,100,5
10381,1106,2/17/2005,501,Electronics,41,100,8
10391,1107,3/9/2005,502,Clothing,32,45.25,10
10423,1108,5/30/2005,501,Electronics,10,88.14,5
10103,1109,1/29/2003,503,Books,35,57.46,7
10111,1110,3/25/2003,504,Home,28,64.33,5
10126,1111,5/28/2003,501,Electronics,46,73.7,8
10139,1112,7/16/2003,502,Clothing,20,71.2,10
10150,1113,9/19/2003,501,Electronics,30,49.97,5
10163,1114,10/20/2003,503,Books,48,69.96,7
10173,1115,11/5/2003,504,Home,28,53.72,5
10183,1116,11/13/2003,501,Electronics,39,68.08,8
10193,1117,11/21/2003,502,Clothing,24,51.84,10
10206,1118,12/5/2003,501,Electronics,28,67.46,5
10215,1119,1/29/2004,503,Books,31,58.71,7
10228,1120,3/10/2004,504,Home,45,63.71,5
10244,1121,4/29/2004,501,Electronics,24,58.09,8
10257,1122,6/14/2004,502,Clothing,49,53.72,10
10269,1123,7/16/2004,501,Electronics,32,63.08,5
10280,1124,8/17/2004,503,Books,43,68.71,7
10291,1125,9/8/2004,504,Home,37,50.59,5
10304,1126,10/11/2004,501,Electronics,24,64.96,8
10312,1127,10/21/2004,502,Clothing,35,53.72,10
10322,1128,11/4/2004,501,Electronics,41,29.87,5
10332,1129,11/17/2004,503,Books,26,100,7
10347,1130,11/29/2004,504,Home,34,64.96,5
10357,1131,12/10/2004,501,Electronics,49,70.58,8
10369,1132,1/20/2005,502,Clothing,28,44.21,10
10381,1133,2/17/2005,501,Electronics,40,68.08,5
10392,1134,3/10/2005,503,Books,37,59.96,7
10423,1135,5/30/2005,504,Home,31,53.72,5
10106,1136,2/17/2003,501,Electronics,41,83.44,8
10119,1137,4/28/2003,502,Clothing,21,89.46,10
10130,1138,6/16/2003,501,Electronics,40,96.34,5
10143,1139,8/10/2003,503,Books,46,74.84,7
10155,1140,10/6/2003,504,Home,44,79.14,5
10167,1141,10/23/2003,501,Electronics,46,73.12,8
10178,1142,11/8/2003,502,Clothing,41,81.72,10
10186,1143,11/14/2003,501,Electronics,32,89.46,5
10197,1144,11/26/2003,503,Books,46,87.74,7
10209,1145,1/9/2004,504,Home,28,100,5
10222,1146,2/19/2004,501,Electronics,49,94.62,8
10248,1147,5/7/2004,502,Clothing,21,73.98,10
10262,1148,6/24/2004,501,Electronics,32,84.3,5
10273,1149,7/21/2004,503,Books,34,98.06,7
10283,1150,8/20/2004,504,Home,21,98.06,5
10296,1151,9/15/2004,501,Electronics,21,96.34,8
10307,1152,10/14/2004,502,Clothing,31,83.44,10
10316,1153,11/1/2004,501,Electronics,21,94.62,5
10327,1154,11/10/2004,503,Books,25,45.86,7
10338,1155,11/22/2004,504,Home,28,82.58,5
10350,1156,12/2/2004,501,Electronics,43,64.97,8
10373,1157,1/31/2005,502,Clothing,22,86.74,10
10386,1158,3/1/2005,501,Electronics,37,93.01,5
10398,1159,3/30/2005,503,Books,28,72.26,7
10400,1160,4/1/2005,504,Home,30,74.84,5
10414,1161,5/6/2005,501,Electronics,44,73.98,8
10103,1162,1/29/2003,502,Clothing,25,100,10
10111,1163,3/25/2003,501,Electronics,43,100,5
10126,1164,5/28/2003,503,Books,30,97.39,7
10139,1165,7/16/2003,504,Home,20,90.06,5
10150,1166,9/19/2003,501,Electronics,26,100,8
10163,1167,10/20/2003,502,Clothing,40,100,10
10173,1168,11/5/2003,501,Electronics,31,89.01,5
10183,1169,11/13/2003,503,Books,22,100,7
10193,1170,11/21/2003,504,Home,23,100,5
10206,1171,12/5/2003,501,Electronics,30,100,8
10215,1172,1/29/2004,502,Clothing,49,100,10
10228,1173,3/10/2004,501,Electronics,31,100,5
10244,1174,4/29/2004,503,Books,29,100,7
10257,1175,6/14/2004,504,Home,37,84.82,5
10270,1176,7/19/2004,501,Electronics,38,100,8
10280,1177,8/17/2004,502,Clothing,29,100,10
10291,1178,9/8/2004,501,Electronics,23,100,5
10304,1179,10/11/2004,503,Books,26,85.87,7
10312,1180,10/21/2004,504,Home,38,100,5
10322,1181,11/4/2004,501,Electronics,48,47.04,8
10332,1182,11/17/2004,502,Clothing,40,39.8,10
10347,1183,11/29/2004,501,Electronics,45,100,5
10357,1184,12/10/2004,503,Books,44,100,7
10369,1185,1/20/2005,504,Home,21,94.22,5
10381,1186,2/17/2005,501,Electronics,35,100,8
10392,1187,3/10/2005,502,Clothing,29,86.92,10
10423,1188,5/30/2005,501,Electronics,21,84.82,5
10105,1189,2/11/2003,503,Books,22,100,7
10117,1190,4/16/2003,504,Home,26,100,5
10128,1191,6/6/2003,501,Electronics,41,100,8
10142,1192,8/8/2003,502,Clothing,47,100,10
10153,1193,9/28/2003,501,Electronics,31,100,5
10166,1194,10/21/2003,503,Books,43,100,7
10177,1195,11/7/2003,504,Home,23,100,5
10185,1196,11/14/2003,501,Electronics,28,100,8
10196,1197,11/26/2003,502,Clothing,49,100,10
10208,1198,1/2/2004,501,Electronics,24,100,5
10221,1199,2/18/2004,503,Books,33,100,7
10232,1200,3/20/2004,504,Home,22,100,5
10248,1201,5/7/2004,501,Electronics,32,100,8
10273,1202,7/21/2004,502,Clothing,40,100,10
10282,1203,8/20/2004,501,Electronics,43,100,5
10293,1204,9/9/2004,503,Books,24,100,7
10306,1205,10/14/2004,504,Home,32,100,5
10314,1206,10/22/2004,501,Electronics,20,100,8
10325,1207,11/5/2004,502,Clothing,24,69.12,10
10336,1208,11/20/2004,501,Electronics,48,100,5
10350,1209,12/2/2004,503,Books,44,100,7
10372,1210,1/26/2005,504,Home,28,100,5
10383,1211,2/22/2005,501,Electronics,24,61.52,8
10396,1212,3/23/2005,502,Clothing,33,100,10
10414,1213,5/6/2005,501,Electronics,41,100,5
10104,1214,1/31/2003,503,Books,23,100,7
10109,1215,3/10/2003,504,Home,46,100,5
10114,1216,4/1/2003,501,Electronics,48,100,8
10122,1217,5/8/2003,502,Clothing,25,100,10
10127,1218,6/3/2003,501,Electronics,22,100,5
10136,1219,7/4/2003,503,Books,41,100,7
10141,1220,8/1/2003,504,Home,34,100,5
10148,1221,9/11/2003,501,Electronics,32,100,8
10151,1222,9/21/2003,502,Clothing,21,100,10
10160,1223,10/11/2003,501,Electronics,20,100,5
10165,1224,10/22/2003,503,Books,47,100,7
10171,1225,11/5/2003,504,Home,39,100,5
10175,1226,11/6/2003,501,Electronics,29,100,8
10181,1227,11/12/2003,502,Clothing,45,100,10
10184,1228,11/14/2003,501,Electronics,28,100,5
10192,1229,11/20/2003,503,Books,26,100,7
10195,1230,11/25/2003,504,Home,50,100,5
10203,1231,12/2/2003,501,Electronics,48,100,8
10207,1232,12/9/2003,502,Clothing,25,100,10
10212,1233,1/16/2004,501,Electronics,40,100,5
10225,1234,2/22/2004,503,Books,43,100,7
10229,1235,3/11/2004,504,Home,22,100,5
10239,1236,4/12/2004,501,Electronics,47,100,8
10246,1237,5/5/2004,502,Clothing,36,100,10
10253,1238,6/1/2004,501,Electronics,40,100,5
10259,1239,6/15/2004,503,Books,27,100,7
10266,1240,7/6/2004,504,Home,29,100,5
10271,1241,7/20/2004,501,Electronics,20,100,8
10278,1242,8/6/2004,502,Clothing,42,100,10
10281,1243,8/19/2004,501,Electronics,25,100,5
10287,1244,8/30/2004,503,Books,36,100,7
10292,1245,9/8/2004,504,Home,21,100,5
10301,1246,10/5/2003,501,Electronics,23,100,8
10305,1247,10/13/2004,502,Clothing,37,100,10
10310,1248,10/16/2004,501,Electronics,48,100,5
10313,1249,10/22/2004,503,Books,25,100,7
10321,1250,11/4/2004,504,Home,33,100,5
10324,1251,11/5/2004,501,Electronics,27,100,8
10331,1252,11/17/2004,502,Clothing,27,100,10
10334,1253,11/19/2004,501,Electronics,20,100,5
10342,1254,11/24/2004,503,Books,30,100,7
10349,1255,12/1/2004,504,Home,48,100,5
10358,1256,12/10/2004,501,Electronics,32,93.49,8
10366,1257,1/10/2005,502,Clothing,34,100,10
10370,1258,1/20/2005,501,Electronics,27,56.85,5
10377,1259,2/9/2005,503,Books,39,100,7
10383,1260,2/22/2005,504,Home,47,100,5
10394,1261,3/15/2005,501,Electronics,22,100,8
10405,1262,4/14/2005,502,Clothing,55,100,10
10412,1263,5/3/2005,501,Electronics,60,100,5
10419,1264,5/17/2005,503,Books,35,100,7
10425,1265,5/31/2005,504,Home,28,100,5
10105,1266,2/11/2003,501,Electronics,38,100,8
10117,1267,4/16/2003,502,Clothing,21,95.8,10
10128,1268,6/6/2003,501,Electronics,41,100,5
10142,1269,8/8/2003,503,Books,22,97.81,7
10153,1270,9/28/2003,504,Home,29,88.74,5
10165,1271,10/22/2003,501,Electronics,50,100,8
10177,1272,11/7/2003,502,Clothing,29,100,10
10185,1273,11/14/2003,501,Electronics,49,80.67,5
10196,1274,11/26/2003,503,Books,35,100,7
10208,1275,1/2/2004,504,Home,48,100,5
10221,1276,2/18/2004,501,Electronics,23,80.67,8
10232,1277,3/20/2004,502,Clothing,48,95.8,10
10248,1278,5/7/2004,501,Electronics,42,100,5
10273,1279,7/21/2004,503,Books,47,100,7
10282,1280,8/20/2004,504,Home,36,100,5
10293,1281,9/9/2004,501,Electronics,22,100,8
10306,1282,10/14/2004,502,Clothing,40,91.76,10
10314,1283,10/22/2004,501,Electronics,23,100,5
10326,1284,11/9/2004,503,Books,32,100,7
10336,1285,11/20/2004,504,Home,21,100,5
10350,1286,12/2/2004,501,Electronics,41,93.04,8
10372,1287,1/26/2005,502,Clothing,25,84.71,10
10383,1288,2/22/2005,501,Electronics,26,100,5
10396,1289,3/23/2005,503,Books,24,89.75,7
10414,1290,5/6/2005,504,Home,48,100,5
10108,1291,3/3/2003,501,Electronics,26,68.35,8
10122,1292,5/8/2003,502,Clothing,21,73.17,10
10135,1293,7/2/2003,501,Electronics,45,78,5
10147,1294,9/5/2003,503,Books,36,86.04,7
10159,1295,10/10/2003,504,Home,21,81.21,5
10169,1296,11/4/2003,501,Electronics,32,70.76,8
10181,1297,11/12/2003,502,Clothing,30,82.82,10
10191,1298,11/20/2003,501,Electronics,36,94.88,5
10203,1299,12/2/2003,503,Books,33,86.04,7
10211,1300,1/15/2004,504,Home,35,78,5
10225,1301,2/22/2004,501,Electronics,37,95.69,8
10238,1302,4/9/2004,502,Clothing,41,73.17,10
10252,1303,5/26/2004,501,Electronics,20,76.39,5
10265,1304,7/2/2004,503,Books,45,86.84,7
10276,1305,8/2/2004,504,Home,38,69.96,5
10287,1306,8/30/2004,501,Electronics,43,70.76,8
10300,1307,10/4/2003,502,Clothing,49,78.8,10
10310,1308,10/16/2004,501,Electronics,27,80.41,5
